"","fips","drought_value","avg_fire_last","times","STNAME","CTYNAME","CENSUS2010POP","elevation","WAT_LAND","NVG_LAND","URB_LAND","GRS_LAND","FOR_LAND","CULT_LAND","slope","mean_QV2M","mean_WS10M","mean_WS50M","mean_PRECTOT"
"277","12115",3.54384625344379,750.634502923976,344,"Florida","Sarasota County",379448,10,2.99869990348816,0,30.2662010192871,7.87527179718018,43.5980949401855,15.2617321014404,"small",14.2394917904613,3.5879319781079,4.91145035183737,3.63188428459734
"278","12117",3.51086684235862,1184.7625,80,"Florida","Seminole County",422718,21,0,0,3.41339993476868,25.8089790344238,26.3553905487061,44.4222297668457,"small",13.3531469898358,3.29332290852228,5.12734558248632,3.51359265050821
"279","12119",3.46028193385352,5016.65454545455,111,"Florida","Sumter County",93420,32,0,0,1.36649990081787,10.987717628479,26.7706146240234,60.8751678466797,"medium",13.2197810789679,3.32869820172009,4.91186082877248,3.65174354964816
"280","12121",3.54216037071897,-300.68441064639,526,"Florida","Suwannee County",41551,27,0,0,0.74889999628067,5.72755002975464,15.5332088470459,77.9903411865234,"small",12.2869155590305,2.12207974980453,3.98225566849101,3.67212275215012
"281","12123",3.57051787473941,335.39461883408,446,"Florida","Taylor County",22570,21,1.99169993400574,0,0.144799992442131,9.47799777984619,81.9654235839844,6.42007827758789,"small",12.4419272869429,2.52135261923378,4.18673964034402,3.86033620015637
"282","12125",3.6178727880575,124.089655172414,145,"Florida","Union County",15535,40,0,0,0,8.76799774169922,89.1395111083984,2.09249091148376,"small",12.4023455824863,2.09962861610633,3.98882720875684,3.62391321344801
"283","12129",3.88974060808295,-959.283687943268,157,"Florida","Wakulla County",30776,17,29.9778995513916,11.9948997497559,0.617799997329712,5.0753116607666,51.7037963867188,0.630292236804962,"small",12.4817044566067,2.37618060985145,4.03396403440188,3.9142689601251
"284","12131",3.70960485966897,657,305,"Florida","Walton County",55043,49,0,7.98710060119629,0.537799954414368,28.7390308380127,44.2434959411621,18.4925708770752,"medium",12.1669741985926,2.8569429241595,4.63967552775606,4.2172908522283
"285","12133",3.70193279278708,567.888198757765,161,"Florida","Washington County",24896,42,0,0,0.424599975347519,16.6541976928711,68.6213150024414,14.2998876571655,"medium",12.0527208756841,3.07408131352619,4.88748240813135,4.15450351837373
"286","13001",3.84004446894121,159.957013574661,443,"Georgia","Appling County",18236,59,0,0,0.459799975156784,6.23846912384033,53.2531051635742,40.0486259460449,"small",11.3206489444879,2.85669663799844,4.76421032056294,3.1997146207975
"287","13003",4.19817890873295,175.809302325581,216,"Georgia","Atkinson County",8375,66,0,0,0.362276941537857,8.8322696685791,89.7929306030273,1.0125230550766,"small",11.5601250977326,2.73545347928069,4.60497654417514,3.38774042220485
"288","13005",3.91391769736513,171.184615384615,195,"Georgia","Bacon County",11096,59,0,0,0.346799999475479,7.15147590637207,35.4118041992188,57.0899200439453,"small",11.3206489444879,2.85669663799844,4.76421032056294,3.1997146207975
"289","13007",4.25495310462566,243.936936936937,111,"Georgia","Baker County",3451,54,0,0,0.412400007247925,4.92019844055176,14.2981004714966,80.3693008422852,"medium",11.4259069585614,3.1067826426896,4.99045347928069,3.60677482408131
"290","13009",4.6204120072585,138.590308370044,227,"Georgia","Baldwin County",45720,112,1.99259984493256,0,0.51529997587204,15.3098964691162,58.6794509887695,23.5027523040771,"medium",10.2561180609851,1.90976935105551,3.92795543393276,3.23439014855356
"291","13011",3.96736264653366,213.821428571429,56,"Georgia","Banks County",18395,233,0,0,6.88339996337891,7.31488704681396,78.1343460083008,7.66736698150635,"large",9.77819781078968,1.74251759186865,3.68823690383112,3.75969507427678
"292","13013",4.07543247455058,146.196721311475,62,"Georgia","Barrow County",69367,272,0,0,2.15122532844543,8.73568725585938,88.8110122680664,0.302074700593948,"medium",9.96545738858483,2.06083659108679,4.01487881157154,3.49446833463644
"293","13015",3.99006393200758,201.771844660194,211,"Georgia","Bartow County",100157,247,2.85450005531311,0,3.37059998512268,9.95028305053711,52.5253753662109,31.2992420196533,"large",9.64348318999218,1.96302971071149,3.97456606724003,3.67050039093041
"294","13017",3.92200880238685,112.597269624573,295,"Georgia","Ben Hill County",17634,97,0,0,0.365999966859818,5.01096343994141,11.1183214187622,83.5047149658203,"medium",11.171004691165,3.30374902267396,5.20089523064894,3.361657544957
"295","13019",4.23905345640781,121.526315789474,287,"Georgia","Berrien County",19286,75,0,0,0.716299951076508,7.91661167144775,54.2996292114258,37.0674591064453,"small",11.5052736512901,3.0496168881939,4.93103987490227,3.46735340109461
"296","13021",4.56821174661896,165.441558441558,78,"Georgia","Bibb County",155547,92,0,0,1.05120003223419,8.971022605896,60.6352005004883,29.3425769805908,"medium",10.4919859265051,2.36698983580923,4.31722048475371,3.34714229867084
"297","13023",4.4613113136627,128.591743119266,218,"Georgia","Bleckley County",13063,114,0,0,0.762499988079071,11.7771883010864,32.6396636962891,54.8206481933594,"medium",10.8472361219703,2.99756450351837,4.92806880375293,3.29078577013292
"298","13025",3.85623912524556,707.521875000001,321,"Georgia","Brantley County",18411,23,0,0,0,8.92984008789063,90.7848815917969,0.285278111696243,"small",12.0618373729476,2.41740422204848,4.27728694292416,3.33778342455043
"299","13027",4.05258914075122,262.565656565656,198,"Georgia","Brooks County",16243,56,0,0,0,8.51475715637207,86.5649795532227,4.92026281356812,"medium",11.8575840500391,2.66597341673182,4.55109069585614,3.6677365129007
"300","13029",3.88052238090337,147.508196721311,184,"Georgia","Bryan County",30233,16,0,0,1.50208878517151,8.8182897567749,89.6508102416992,0.0288112405687571,"medium",11.5008874120407,2.38330336200156,4.35746677091478,3.31069976544175
"301","13031",4.01130701414498,135.594724220624,419,"Georgia","Bulloch County",70217,57,0,0,0.638199985027313,3.16209864616394,16.1490268707275,80.0506744384766,"small",11.1954182955434,2.90468725566849,4.80674354964816,3.245
"302","13033",4.15642630425087,149.384778012685,474,"Georgia","Burke County",23316,88,0,0,0.360999971628189,9.80663681030273,68.6977386474609,21.1346244812012,"small",10.4604573885848,2.93588350273651,4.84114542611415,3.27392103205629
"303","13035",4.52580535659446,178.806818181818,88,"Georgia","Butts County",23655,162,0,0,0.434249609708786,8.90262985229492,90.5082702636719,0.154850393533707,"medium",10.2039014855356,2.0045191555903,4.00897967161845,3.34283033620016
"304","13037",4.33797960078761,143.153846153846,65,"Georgia","Calhoun County",6694,71,0,0,0.193399995565414,1.15103948116302,7.81138324737549,90.8441772460938,"small",11.0785574667709,2.78397185301016,4.70241985926505,3.52321344800625
"305","13039",3.82528656366081,296.777777777778,147,"Georgia","Camden County",50513,10,0,0,3.34540009498596,11.9709749221802,80.1947631835938,4.48886203765869,"small",12.4652150117279,2.52669272869429,4.31645035183737,3.47766614542611
"306","13043",3.91280321136603,105.625,225,"Georgia","Candler County",10998,60,0,0,0.4617999792099,9.95695877075195,36.9406890869141,52.640552520752,"small",11.0135848318999,3.2585652853792,5.14220093823299,3.19644253322909
"307","13045",4.1332862016241,201.168316831683,206,"Georgia","Carroll County",110527,340,1.97809994220734,0,1.33449995517731,8.40116214752197,85.7272109985352,2.55902719497681,"medium",9.85633307271306,1.84301016419077,3.92489835809226,3.60225175918687
"308","13047",3.73396910030638,220.825,121,"Georgia","Catoosa County",63942,273,0,0,1.47880005836487,11.842830657959,82.8842926025391,3.79407620429993,"large",9.55156372165754,1.8857935887412,3.82850664581704,3.80142298670837
"309","13049",3.88753828904357,1253.00867052023,354,"Georgia","Charlton County",12171,42,0,0,0.125282511115074,8.94413185119629,90.9301681518555,0.000417493603890762,"small",12.0795817044566,1.99021501172791,3.9476465989054,3.54000390930414
"310","13051",3.89612583700214,393.730769230769,78,"Georgia","Chatham County",265128,6,44,0,0.51895660161972,4.96797466278076,50.5067253112793,0.00634335400536656,"medium",12.2059616888194,3.04547302580141,4.63298670836591,3.29650899139953
"311","13053",4.20084108451417,267.6,50,"Georgia","Chattahoochee County",11267,160,0,0,0.267263889312744,8.92073154449463,90.692268371582,0.119736105203629,"large",10.7269898358092,2.20322126661454,4.19766614542611,3.5195895230649
"312","13055",3.81779965908995,177.25,257,"Georgia","Chattooga County",26015,241,0,0,0.365600019693375,7.88183879852295,84.0101547241211,7.74240636825562,"large",9.70851446442533,1.84607505863956,3.87444487881157,3.64219702892885
"313","13057",4.04193177773606,247.020833333333,96,"Georgia","Cherokee County",214346,327,0,0,7.2308201789856,8.2542085647583,83.9160919189453,0.598879098892212,"large",9.56611806098514,2.16356137607506,4.10944878811572,3.7521032056294
"314","13059",4.06878178683787,253.727272727273,11,"Georgia","Clarke County",116714,206,0,0,0.485971361398697,8.89801979064941,90.4613800048828,0.154628604650497,"medium",10.0517435496482,1.77738076622361,3.77826426896013,3.41155199374511
"315","13061",4.50173977690016,227.088888888889,45,"Georgia","Clay County",3183,100,0,0,0.289799988269806,11.6448392868042,40.4860649108887,47.5792961120605,"medium",11.0785574667709,2.78397185301016,4.70241985926505,3.52321344800625
"316","13063",4.34549407332154,413.833333333333,18,"Georgia","Clayton County",259424,273,0,0,8.9625997543335,6.09864139556885,47.3204727172852,37.6182861328125,"medium",9.88012118842846,2.45430805316654,4.34323299452697,3.54801407349492
"317","13065",4.04042132238783,701.124137931034,292,"Georgia","Clinch County",6798,48,0,0,0.081904798746109,8.94776725769043,90.9671325683594,0.00319520197808743,"small",11.9339171227522,2.19269741985927,4.09691555903049,3.56256841282252
"318","13067",4.17996688214446,469.142857142857,8,"Georgia","Cobb County",688078,312,0,0,43.4952011108398,2.3962459564209,23.027286529541,31.0812664031982,"medium",9.84354964816263,2.10793588741204,4.12054730258014,3.57878029710712
"319","13069",4.06301691827289,126.004862236629,619,"Georgia","Coffee County",42356,72,0,0,1.04550004005432,9.80956077575684,53.3272972106934,35.8176422119141,"small",11.2143041438624,3.18367083659109,5.05357701329163,3.25077795152463
"320","13071",4.24113430709362,139.541436464088,365,"Georgia","Colquitt County",45498,83,0,0,0.690299987792969,6.30501842498779,3.65665912628174,89.3480224609375,"medium",11.5021344800625,3.34584050039093,5.22635261923378,3.56347146207975
"321","13073",4.22459326753434,1039.4367816092,87,"Georgia","Columbia County",124053,101,0,0,22.5964012145996,14.4936237335205,55.1044082641602,7.80556726455688,"medium",10.2065715402658,2.27557857701329,4.18711493354183,3.32473416731822
"322","13075",4.22697193879416,149.842639593909,197,"Georgia","Cook County",17212,73,0,0,1.37689995765686,7.7066593170166,22.5793285369873,68.3371124267578,"small",11.5052736512901,3.0496168881939,4.93103987490227,3.46735340109461
"323","13077",4.33575990847849,209.573333333333,151,"Georgia","Coweta County",127317,265,0,0,1.29130005836487,7.80269622802734,83.0573196411133,7.84868431091309,"medium",10.0765676309617,1.94669663799844,4.00279124315872,3.58591086786552
"324","13079",4.41515786475782,159.133116883117,309,"Georgia","Crawford County",12630,164,0,0,1.06760001182556,7.69815063476563,49.878547668457,41.3557014465332,"medium",10.4919859265051,2.36698983580923,4.31722048475371,3.34714229867084
"325","13081",4.10297147376587,125.197604790419,167,"Georgia","Crisp County",23439,129,0,0,0.399999976158142,7.96955108642578,5.28305196762085,86.3473968505859,"medium",11.143287724785,3.54125879593432,5.4562118842846,3.46968334636435
"326","13083",3.79225376253358,750.968944099377,326,"Georgia","Dade County",16633,572,0,0,0.546199977397919,6.65303039550781,76.1093368530273,16.6914329528809,"large",9.50261532447224,2.0247771696638,3.96749804534793,3.85390148553558
"327","13085",3.93067810607875,228.64,102,"Georgia","Dawson County",22330,374,0,0,2.94021916389465,8.64619255065918,87.9012069702148,0.51238089799881,"large",9.56611806098514,2.16356137607506,4.10944878811572,3.7521032056294
"328","13087",4.120876354908,107.129175946548,449,"Georgia","Decatur County",27842,47,0,0,0,6.97722053527832,67.0183181762695,26.0044612884521,"medium",11.8133072713057,2.43610242376857,4.37959343236904,3.86124706802189
"329","13089",4.13885803578005,450.25,4,"Georgia","DeKalb County",691893,272,0,0,11.2733993530273,3.9891242980957,42.759391784668,41.978084564209,"medium",9.88012118842846,2.45430805316654,4.34323299452697,3.54801407349492
"330","13091",4.08934740958823,131.454356846473,483,"Georgia","Dodge County",21796,94,0,0,0.416999995708466,5.22751998901367,33.7665596008301,60.5889205932617,"medium",10.8472361219703,2.99756450351837,4.92806880375293,3.29078577013292
"331","13093",4.34486646228778,159.604519774011,178,"Georgia","Dooly County",14918,111,0,0,1.02269995212555,1.71158111095428,5.74749231338501,91.5182266235352,"medium",10.8107857701329,3.14736903831118,5.03997654417514,3.40615324472244
"332","13095",4.25837867997854,151.04347826087,93,"Georgia","Dougherty County",94565,65,0,0,0.447400003671646,6.87562465667725,59.2712135314941,33.40576171875,"medium",11.0648709929633,3.30753322908522,5.18548475371384,3.4901250977326
"333","13097",4.21642771620049,318.038461538462,52,"Georgia","Douglas County",132403,262,0,0,1.6136999130249,8.56718444824219,87.5305023193359,2.28861308097839,"large",9.84354964816263,2.10793588741204,4.12054730258014,3.57878029710712
"334","13099",4.26185291990591,133.740601503759,268,"Georgia","Early County",11008,68,0,0,0.398699969053268,4.82571506500244,32.4132995605469,62.3622856140137,"small",11.4580570758405,3.05744331508991,4.91392885066458,3.65960906958561
"335","13101",3.91487055838584,378.94262295082,122,"Georgia","Echols County",4034,49,0,0,0.0701249465346336,8.946213722229,90.951286315918,0.0323750488460064,"small",11.9339171227522,2.19269741985927,4.09691555903049,3.56256841282252
"336","13103",4.10802901668843,134.923357664234,280,"Georgia","Effingham County",52250,27,0,0,1.38047480583191,9.88354301452637,88.1414642333984,0.59451812505722,"small",11.5008874120407,2.38330336200156,4.35746677091478,3.31069976544175
"337","13105",4.23924121584459,154.862745098039,153,"Georgia","Elbert County",20166,149,0,0,0.394488275051117,8.91109275817871,90.5943069458008,0.100111700594425,"medium",9.89389757623143,1.83103205629398,3.71728303362002,3.60148944487881
"338","13107",4.04688332228112,145.152487961477,623,"Georgia","Emanuel County",22598,86,0,0,0.405099987983704,9.39142036437988,67.2186279296875,22.9848518371582,"medium",10.7430766223612,3.34374120406568,5.22971071149335,3.2468803752932
"339","13109",3.85643772107812,101.350282485876,178,"Georgia","Evans County",11000,52,0,0,0.444199979305267,18.5932388305664,19.0118045806885,61.950756072998,"medium",11.1954182955434,2.90468725566849,4.80674354964816,3.245
"340","13111",3.79506850528874,675.10606060606,201,"Georgia","Fannin County",23682,660,0,0,0.785847306251526,26.9123039245605,60.2153663635254,12.086483001709,"large",9.20706020328381,1.90103205629398,3.88841673182174,3.99624706802189
"341","13113",4.39271998057967,159.894736842105,19,"Georgia","Fayette County",106567,267,0,0,1.7532000541687,7.17043828964233,77.742790222168,13.333571434021,"medium",10.1211923377639,2.16135652853792,4.1551250977326,3.50019937451134
"342","13115",3.95020437972237,246.820338983051,295,"Georgia","Floyd County",96317,211,0,0,1.47839987277985,8.04801464080811,84.6740493774414,5.79953622817993,"large",9.70851446442533,1.84607505863956,3.87444487881157,3.64219702892885
"343","13117",3.97085064396434,191.425,40,"Georgia","Forsyth County",175511,367,3.91439986228943,0,4.05700016021729,7.73922061920166,80.5105209350586,3.77885818481445,"large",9.56611806098514,2.16356137607506,4.10944878811572,3.7521032056294
"344","13119",3.98543177173971,118.223140495868,122,"Georgia","Franklin County",22084,222,0,0,0.858381867408752,8.85110187530518,89.9843978881836,0.306118100881577,"medium",9.77819781078968,1.74251759186865,3.68823690383112,3.75969507427678
"345","13121",4.2009713447762,294.384615384615,65,"Georgia","Fulton County",920581,301,0,0,57.5561981201172,12.778341293335,27.1351432800293,2.53031778335571,"medium",9.88012118842846,2.45430805316654,4.34323299452697,3.54801407349492
"346","13123",3.85853894082059,454.110169491525,120,"Georgia","Gilmer County",28292,521,0,0,1.05620002746582,22.9728374481201,66.1150894165039,9.85587310791016,"large",9.20706020328381,1.90103205629398,3.88841673182174,3.99624706802189
"347","13125",4.43588069066939,145.824,125,"Georgia","Glascock County",3082,134,0,0,0.443300008773804,23.4345188140869,43.1373176574707,32.98486328125,"medium",10.3533111806099,2.39539483971853,4.35560985144644,3.22213838936669
"348","13127",3.81337345939962,845.20325203252,124,"Georgia","Glynn County",79626,4,0,0,0,0,0,0.00196050992235541,"small",12.8958678655199,3.86299843627834,5.09357310398749,3.31418686473808
"349","13129",3.85556864428007,340.977611940298,136,"Georgia","Gordon County",55186,226,0,0,0.645832180976868,8.85999393463135,90.0748062133789,0.419367790222168,"large",9.45043002345582,1.88461297888976,3.8490109460516,3.85609460516028
"350","13131",4.29078558993488,115.051724137931,295,"Georgia","Grady County",25011,82,0,0,0.37009996175766,8.57108402252197,87.5560150146484,3.50280141830444,"medium",11.7903948397185,2.29919859265051,4.23175136825645,3.7672634870993
"351","13133",4.58479726368168,216.114285714286,74,"Georgia","Greene County",15994,188,0,0,0.624000012874603,9.45948791503906,88.4904403686523,1.42607176303864,"medium",10.0517435496482,1.77738076622361,3.77826426896013,3.41155199374511
"352","13135",4.08646402522068,215.064516129032,31,"Georgia","Gwinnett County",805321,319,0,0,9.04590034484863,27.7351627349854,22.9990463256836,40.2198905944824,"medium",9.88012118842846,2.45430805316654,4.34323299452697,3.54801407349492
"353","13137",3.91517128594769,597,99,"Georgia","Habersham County",43041,445,0,0,1.1170642375946,8.82610702514648,89.7302932739258,0.326535731554031,"large",9.12937060203284,1.83570758405004,3.79749413604378,4.13658326817826
"354","13139",3.96356668226973,173.923611111111,144,"Georgia","Hall County",179684,361,0,0,2.89619994163513,7.11978054046631,76.2844848632813,13.6995344161987,"large",9.64230648944488,1.9371657544957,3.91383111806099,3.83051602814699
"355","13141",4.54608234645432,156.847826086957,185,"Georgia","Hancock County",9429,144,0,0,0.238383382558823,8.91264629364014,90.6100540161133,0.238916620612144,"medium",10.2561180609851,1.90976935105551,3.92795543393276,3.23439014855356
"356","13143",4.07109296086864,224.336448598131,438,"Georgia","Haralson County",28780,358,0,0,8.10770034790039,7.62976408004761,79.5093841552734,4.75315141677856,"large",9.85633307271306,1.84301016419077,3.92489835809226,3.60225175918687
"357","13145",4.21773400645193,150.294520547945,146,"Georgia","Harris County",32024,200,0,0,1.7771999835968,8.53710269927979,87.6397857666016,2.04591155052185,"medium",10.3902384675528,1.87564894448788,3.92987881157154,3.57270523846755
"358","13147",3.99846863437845,240.630136986301,73,"Georgia","Hart County",25213,237,0,0,0.996500015258789,6.81762313842773,60.4707908630371,31.7150859832764,"medium",9.89389757623143,1.83103205629398,3.71728303362002,3.60148944487881
"359","13149",4.20991405802959,344.26582278481,80,"Georgia","Heard County",11834,232,8.91370010375977,0,0.675800025463104,7.57876300811768,78.3466796875,4.48505735397339,"large",10.0795856137608,1.79429241594996,3.88556293979672,3.63141125879594
"360","13151",4.4158070971758,185.59756097561,82,"Georgia","Henry County",203922,250,0,0,1.89199995994568,7.50468730926514,81.0428771972656,9.56043529510498,"medium",10.1211923377639,2.16135652853792,4.1551250977326,3.50019937451134
"361","13153",4.56306387621899,133.561855670103,196,"Georgia","Houston County",139900,95,0,0,0.481599986553192,9.51444625854492,64.2563629150391,25.7475910186768,"medium",10.8107857701329,3.14736903831118,5.03997654417514,3.40615324472244
"362","13155",4.07035093052512,152.356481481481,216,"Georgia","Irwin County",9538,93,0,0,0.369500011205673,4.69016933441162,28.6994323730469,66.2408981323242,"medium",11.171004691165,3.30374902267396,5.20089523064894,3.361657544957
"363","13157",4.01966751640307,298.586956521739,46,"Georgia","Jackson County",60485,247,0,0,1.37473213672638,8.78666973114014,89.3293304443359,0.509267687797546,"large",9.64230648944488,1.9371657544957,3.91383111806099,3.83051602814699
"364","13159",4.55387238835054,893.774390243904,171,"Georgia","Jasper County",13900,177,0,0,0.237199991941452,8.67281818389893,89.1273727416992,1.96260941028595,"medium",10.2039014855356,2.0045191555903,4.00897967161845,3.34283033620016
"365","13161",3.88182906308897,129.915167095116,391,"Georgia","Jeff Davis County",15068,75,0,0,0.383399993181229,12.179744720459,36.0756378173828,51.3612174987793,"small",11.2143041438624,3.18367083659109,5.05357701329163,3.25077795152463
"366","13163",4.34470859249867,137.745454545454,330,"Georgia","Jefferson County",16930,103,0,0,0.621999979019165,7.60210609436035,73.2404556274414,18.5354385375977,"medium",10.4604573885848,2.93588350273651,4.84114542611415,3.27392103205629
"367","13165",4.12724729686554,114.235,200,"Georgia","Jenkins County",8340,53,0,0,0.421099990606308,6.30752801895142,68.6724624633789,24.5989093780518,"small",10.890054730258,3.23549648162627,5.13385457388585,3.33795543393276
"368","13167",4.30698294551422,151.70245398773,328,"Georgia","Johnson County",9980,87,0,0,0.77319997549057,11.5294742584229,74.1394195556641,13.5579061508179,"medium",10.6132799061767,2.90364738076622,4.83913604378421,3.20118451915559
"369","13169",4.52943285718628,186.378277153558,269,"Georgia","Jones County",28669,167,0,0,4.66549968719482,12.258279800415,76.5005187988281,6.57570123672485,"medium",10.2039014855356,2.0045191555903,4.00897967161845,3.34283033620016
"370","13171",4.4531255099454,163.7375,80,"Georgia","Lamar County",18317,245,0,0,0.706099987030029,8.54244422912598,87.6167526245117,3.13470268249512,"medium",10.1211923377639,2.16135652853792,4.1551250977326,3.50019937451134
"371","13173",4.13986829762895,423.953488372093,129,"Georgia","Lanier County",10078,59,0,0,0.244118183851242,8.90167236328125,90.4985275268555,0.35568180680275,"small",11.5052736512901,3.0496168881939,4.93103987490227,3.46735340109461
"372","13177",4.21461653960727,200.117021276596,95,"Georgia","Lee County",28298,85,0,0,1.32770001888275,4.85554599761963,5.30359315872192,88.5131607055664,"medium",11.0648709929633,3.30753322908522,5.18548475371384,3.4901250977326
"373","13179",3.79853096307302,201.840909090909,176,"Georgia","Liberty County",63453,11,11.9818992614746,0,0.259900003671646,12.1743879318237,73.4778518676758,2.10596132278442,"medium",12.2059616888194,3.04547302580141,4.63298670836591,3.29650899139953
"374","13181",4.40270075650186,175.0625,81,"Georgia","Lincoln County",7996,128,53.6862983703613,0,0.809700012207031,2.90045547485352,26.6088695526123,15.9946765899658,"medium",10.2065715402658,2.27557857701329,4.18711493354183,3.32473416731822
"375","13183",3.78905890198855,145.517441860465,172,"Georgia","Long County",14464,24,0,0,0.111711092293262,8.94354343414307,90.9241561889648,0.0205889027565718,"small",11.5962197028929,2.52617279124316,4.43695074276779,3.22474589523065
"376","13185",3.98278065080327,146.098591549296,284,"Georgia","Lowndes County",109233,59,0,0,2.18309998512268,15.1133584976196,72.4930419921875,10.2104997634888,"small",11.8726974198593,2.59559812353401,4.44553948397185,3.5981821735731
"377","13187",3.92900113755338,211.911439114391,275,"Georgia","Lumpkin County",29966,427,0,0,1.8271791934967,9.35681247711182,87.7010955810547,1.11491310596466,"large",9.12937060203284,1.83570758405004,3.79749413604378,4.13658326817826
"378","13189",4.27044005332177,209.253393665159,221,"Georgia","McDuffie County",21875,157,0,0,1.17540001869202,22.1739292144775,24.3877658843994,52.2629051208496,"medium",10.4604573885848,2.93588350273651,4.84114542611415,3.27392103205629
"379","13191",3.75080466013979,1016.1,121,"Georgia","McIntosh County",14333,3,0,0,0,0,0,0,"small",12.8958678655199,3.86299843627834,5.09357310398749,3.31418686473808
"380","13193",4.44386356451374,235.739393939394,167,"Georgia","Macon County",14740,101,0,0,0.479000002145767,5.94048309326172,68.5900421142578,24.9904747009277,"medium",10.7216731821736,2.73807662236122,4.67163408913213,3.49260750586396
"381","13195",4.05153387839198,197.48275862069,58,"Georgia","Madison County",28120,212,0,0,1.35780000686646,8.07276344299316,83.6457061767578,6.92373085021973,"medium",9.77819781078968,1.74251759186865,3.68823690383112,3.75969507427678
"382","13197",4.21382349121353,152.914814814815,271,"Georgia","Marion County",8742,175,0,0,0.388799995183945,13.6032400131226,72.0257949829102,13.9821653366089,"medium",10.7269898358092,2.20322126661454,4.19766614542611,3.5195895230649
"383","13199",4.40174994115446,606.114155251142,219,"Georgia","Meriwether County",21992,247,0,0,6.39040040969849,7.86434078216553,81.7326965332031,4.01256227493286,"medium",10.0765676309617,1.94669663799844,4.00279124315872,3.58591086786552
"384","13201",4.1249994669494,134.546666666667,150,"Georgia","Miller County",6125,48,0,0,0.473899990320206,3.02217054367065,2.68766808509827,93.8162612915039,"small",11.4580570758405,3.05744331508991,4.91392885066458,3.65960906958561
"385","13205",4.32744657339809,128.537190082645,247,"Georgia","Mitchell County",23498,78,0,0,1.8549998998642,2.67454624176025,2.97616076469421,92.4942932128906,"medium",11.4259069585614,3.1067826426896,4.99045347928069,3.60677482408131
"386","13207",4.41516771309326,188.583815028902,175,"Georgia","Monroe County",26424,166,3.93839979171753,0,0.778899967670441,8.27574253082275,84.1237030029297,2.88325476646423,"medium",10.2039014855356,2.0045191555903,4.00897967161845,3.34283033620016
"387","13209",3.83671294580682,119.961352657005,207,"Georgia","Montgomery County",9123,71,0,0,0.708099961280823,12.5481538772583,28.7629108428955,57.9808349609375,"medium",10.9083502736513,3.22450742767787,5.12849882720876,3.20978107896794
"388","13211",4.43521963691347,166.493333333333,77,"Georgia","Morgan County",17868,190,0,0,0.0856839716434479,8.90864944458008,90.569450378418,0.436216026544571,"medium",10.0517435496482,1.77738076622361,3.77826426896013,3.41155199374511
"389","13213",3.74167728177949,2069.04895104895,146,"Georgia","Murray County",39628,348,0,0,0.67960000038147,23.6211090087891,61.4097480773926,14.2895421981812,"large",9.45043002345582,1.88461297888976,3.8490109460516,3.85609460516028
"390","13215",4.15833267634718,202.5,20,"Georgia","Muscogee County",189885,118,0,0,0.410299986600876,12.0643157958984,82.5744476318359,4.95093679428101,"medium",10.3902384675528,1.87564894448788,3.92987881157154,3.57270523846755
"391","13217",4.34669671215062,169.9375,65,"Georgia","Newton County",99958,221,0,0,1.11653912067413,8.8424711227417,89.8966293334961,0.144360795617104,"medium",9.96545738858483,2.06083659108679,4.01487881157154,3.49446833463644
"392","13219",4.1922916616824,147.21875,33,"Georgia","Oconee County",32808,211,0,0,0.750999987125397,8.80152130126953,89.7798690795898,0.667609810829163,"medium",10.0517435496482,1.77738076622361,3.77826426896013,3.41155199374511
"393","13221",4.30944467603306,135.193717277487,192,"Georgia","Oglethorpe County",14899,190,0,0,0.252123206853867,8.91652488708496,90.6494750976563,0.181876793503761,"medium",10.0517435496482,1.77738076622361,3.77826426896013,3.41155199374511
"394","13223",4.1727404083204,628.668449197862,189,"Georgia","Paulding County",142324,320,0,0,9.05467700958252,8.38708686828613,81.3467483520508,1.21148800849915,"large",9.84354964816263,2.10793588741204,4.12054730258014,3.57878029710712
"395","13225",4.54432217301486,128.523076923077,131,"Georgia","Peach County",27695,132,0,0,6.92049980163574,8.69492149353027,31.7160339355469,52.6685447692871,"medium",10.4919859265051,2.36698983580923,4.31722048475371,3.34714229867084
"396","13227",3.94260144089401,354,72,"Georgia","Pickens County",29431,380,0,0,2.31399989128113,14.385947227478,66.9666213989258,16.3334312438965,"large",9.56611806098514,2.16356137607506,4.10944878811572,3.7521032056294
"397","13229",3.90288863751698,413.147368421053,289,"Georgia","Pierce County",18758,38,0,0,1.26249992847443,9.0598669052124,68.9565124511719,20.7211208343506,"small",11.6990461297889,2.38094996090696,4.30320562939797,3.3478967943706
"398","13231",4.43232213175335,165.68,101,"Georgia","Pike County",17869,259,0,0,2.2548999786377,7.78142356872559,81.502326965332,8.46134948730469,"large",10.1211923377639,2.16135652853792,4.1551250977326,3.50019937451134
"399","13233",4.07065091839408,251.514285714286,351,"Georgia","Polk County",41475,280,0,0,0.88919997215271,8.20515727996826,85.6048736572266,5.30076932907104,"large",9.85633307271306,1.84301016419077,3.92489835809226,3.60225175918687
"400","13235",4.29794835229622,99.7984790874524,265,"Georgia","Pulaski County",12010,76,0,0,0.326799988746643,2.39923620223999,24.0527420043945,73.2212219238281,"small",10.8472361219703,2.99756450351837,4.92806880375293,3.29078577013292
